id,energy
random2236966,-110.27060189000001
random380245,-10.50460827
random1461158,-323.62480274999996
random475835,-280.87961812
random139699,-190.69185527
random2256500,-934.0568431300001
random2228558,-949.58676698
random1291753,-190.87206085
random1266261,-676.2425276600001
random2278171,-734.6656167
random2088887,-480.35813034
random1546739,-354.16261667
random1953550,-203.01922857
random1960718,-250.4022912
random2254805,-26.360572469999997
random761874,-159.76169827
random2113186,-285.57957944
random1406039,-640.5952313600001
random2072532,-197.28850037
random1922569,-77.20470022
random1887928,-213.46998205
random1318718,-602.32691737
random2020764,-328.64567185
random576606,-259.78863708
random2117602,-384.65169833
random363139,-154.47510833
random1176342,-378.62335815
random1483376,-330.2910181
random741093,-57.35343399
random1278135,-322.94433434999996
random1689302,-76.5839754
random598088,-65.84661718
random446046,-1093.14836209
random1681851,-112.99538581
random1461493,-706.2470434300001
random1520376,-518.74608656
random1793893,-538.30225781
random1305999,-615.07963938
random89203,-120.56520277
random1555422,-82.7540105
random1905981,-100.64880151
random1305467,-277.22596789
random1924306,-95.9362234
random743237,-93.22817465
random1737696,-505.84970304999996
random42241,-452.67038555
random1907033,-236.23894589
random500764,-328.92547195
random535405,-406.86442758
random2020332,-433.93479305
random555549,-325.38417102
random2219287,-833.57354022
random1276452,-299.20731591
random656161,-275.97603082999996
random448792,-687.73465904
random523774,-493.37783038
random1777432,-1146.99102001
random1880187,-214.9157477
random335995,-245.53285443000001
random1915759,-66.20926591999999
random1576371,-560.8142884
random2024196,-364.55070840999997
random525439,-121.60649341
random883989,-806.7889111200001
random534849,-846.2113755500001
random1684703,-300.44630162
random1345350,-691.13884866
random2234776,-454.01733020999995
random1069058,-126.63073906
random1652387,-817.87391554
random405518,-110.11268068
random2175411,-562.3460562600001
random666817,-157.49346093
random900130,-16.16767432
random723974,-371.20877349
random1899403,-385.76908328999997
random1284791,-1731.65978137
random2402213,-236.46745597
random1122640,-208.20486229
random577736,-200.86958421
random2251465,-129.76537037
random2071911,-472.2607738
random1368055,-507.44411183999995
random2209993,-897.4407181700001
random1792664,-225.88149453
random1970377,-97.67565141
random919173,-159.47099447
random1602919,-210.35615892
random2425837,-180.81557216000002
random1345675,-54.385500040000004
random141307,-520.79003046
random2304675,-290.15383681
random1720452,-131.62041807
random1235039,-233.735667
random1667069,-104.8490405
random2457950,-574.0894584700001
random507331,-530.5386568900001
random816528,-260.99407073
random1774763,-562.20521267
random1209335,-199.47256259
random720042,-14.74712792
random1200126,-1020.66397309
random849917,-440.12220785
random520441,-228.49698324
random400686,-532.96615893
random212411,-14.185842950000001
random1494666,-496.21168645
random45818,-55.77282727
random2230339,-217.98515682000001
random565388,-94.54963856
random2165398,-490.85036204
random2215567,-152.56462357
random1480035,-112.60981207
random1542281,-146.24588434
random1782246,-176.73927650000002
random1515886,-171.61457695000001
random1481813,-202.41629215
random2253436,-417.52015695999995
random1683991,-57.67376714
random771904,-1124.43823612
random2149139,-704.07225682
random2352421,-417.32196164
random605503,-250.89174096
random890323,-1188.50987301
random542324,-81.87373146
random505127,-273.01226861
random1682843,-487.85557011
random443649,-596.2008716
random921538,-278.76286582999995
random1163554,-326.7076891
random896774,-278.34772935999996
random1148235,-152.55502839
random918999,-178.32638399
random771231,-671.11068879
random1931098,-258.3128594
random281866,-442.03666369999996
random1664512,-211.5260573
random1556865,-353.84963738
random2398567,-118.84406069
random2199781,-1037.11543018
random145713,-152.45683173
random543170,-201.89751022000002
random1182854,-653.2549982300001
random2053597,-213.42058059000001
random950091,-208.16709629
random752726,-258.67602375
random1650135,-603.33891985
random1746030,-490.99674275999996
random500805,-81.21747917
random2196939,-922.71130844
random2467215,-287.26235797
random569299,-54.9128035
random1020547,-294.23273463
random2013715,-248.20070954
random2063420,-428.55366540999995
random1253168,-323.00828642
random786389,-107.08102814
random544155,-593.49081434
random164814,-316.86582523
random1835963,-359.8019516
random1103737,-652.19328728
random680634,-500.35626647
random620727,-351.74421595999996
random2266765,-90.26083064000001
random1141676,-588.2862491000001
random1886344,-429.59013393
random1088960,-708.46284576
random1738745,-105.99293911000001
random1786819,-224.8076453
random1481559,-205.90240327
random458883,-1147.77841431
random690505,-719.77008346
random289518,-433.29599779
random1487624,-208.44182163
random1489797,-431.89277082999996
random775218,-296.21697671
random821163,-761.3169348900001
random1553937,-107.32532172
random368499,-187.75389771
random123252,-330.36645804999995
random459906,-286.25099099
random634475,-359.73805631
random647803,-184.88316584
random1534388,-337.12530052999995
random195574,-50.85120355
random596799,-449.8069895
random1844425,-982.5014227400001
random363836,-366.96049917
random491391,-1285.26558505
random2136497,-45.230960810000006
random1610378,-484.72949748999997
random1252812,-574.12014002
random2473684,-258.12748609
random51756,-81.16028398
random2291276,-641.12357762
random1819971,-455.56134016
random57048,-95.37503175
random524894,-626.26527162
random659124,-168.16767368
random503564,-661.96493449
random403599,-333.40722060999997
random821038,-1531.44128238
random1924483,-659.99368458
random2176474,-495.81405309999997
random1253250,-214.01413819
random60916,-311.60310589
random539419,-743.3605478100001
random2474842,-588.43273344
random970511,-521.5074626300001
random15841,-180.58421112
random744082,-330.14739412
random900626,-592.16178832
random775123,-501.04230457999995
random958369,-518.42254245
random1984249,-461.39777876
random697157,-186.27215598
random1964075,-244.12760723
random2418064,-382.17546658
random2109145,-387.89351707
random216265,-62.46069458
random1333140,-203.47099987
random1900472,-67.14999244
random498939,-328.22936407
random529720,-330.10297484
random1995225,-609.0911227700001
random273217,-199.40606248
random1607397,-731.15209884
random125743,-356.04382408
random1560126,-126.24129744
random2302719,-318.19673121
random1677697,-300.46521355
random816926,-367.48925051
random1722144,-168.49880025000002
random61806,-360.91297446
random1911562,-342.08351214
random1234486,-120.52180684
random1588925,-258.44415118
random696928,-236.03208078
random583365,-358.16121198999997
random1812391,-80.98297008
random1883446,-766.16223819
random1610029,-610.11898912
random1456805,-94.01800202
random1698351,-81.49052386
random490826,-525.58054096
random2044548,-984.9952839
random475757,-1125.60767157
random1601941,-272.55674653999995
random407900,-199.36840208
random1790276,-173.60329427
random1955635,-215.08729872
random820462,-158.39950328
random1202617,-138.16575736000001
random669315,-483.02178131
random905892,-668.56526727
random1942355,-304.45962040999996
random2287918,-129.2110098
random492740,-391.52644483999995
random1314021,-613.62104415
random2202779,-298.99400634999995
random751698,-109.01124561
random1802608,-312.42288934
random640349,-540.77554534
random1546417,-444.15011316
random655455,-133.05581398
random1132016,-454.92988355999995
random1993859,-135.67771024
random526528,-524.5238301
random843653,-385.01319033
random1833299,-681.04010566
random1820221,-683.08535827
random2189785,-263.38748508
random2060659,-194.65550416
random2010516,-415.23603469
random2448014,-87.97800626
random1345519,-94.63748308000001
random2207955,-1011.37894112
random1540190,-189.42005598
random1874882,-265.80067878999995
random593050,-409.17591935999997
random1641663,-320.90381124
random690388,-244.5651854
random1121570,-110.72915549
random666250,-400.56550818
random192844,-426.56355518
random1516340,-527.88415261
random1356867,-320.88241077
random1838373,-95.20760114000001
random1490044,-194.69609922
random2239536,-88.64975277
random1166657,-436.85563238
random2148299,-133.23054621
random1891941,-100.97270772
random659930,-189.97364654
random865224,-150.99015304
random1266251,-150.10675297
random1381750,-89.62908855
random2123934,-229.20833596
random1684338,-151.38615014
random1596623,-308.54476471
random1560457,-559.68857487
random2170997,-180.03853267
random1570075,-401.27874113999997
random2405718,-445.63907482999997
random103575,-322.43735201
random476097,-209.79938271
random461416,-115.34930515
random1637246,-303.37772091
random1515323,-525.31434013
random1309813,-804.49630807
random1048483,-157.31122684
random1827150,-393.33192192999996
random2182782,-69.94059411
random1120200,-177.73023271
random700654,-1034.22332334
random2408179,-47.198759980000005
random1834173,-757.8225461100001
random2228581,-759.93725512
random1111525,-356.90482879999996
random2061127,-129.16205035
random1981636,-639.4161649800001
random631409,-431.17590650999995
random618642,-482.88409255
random1778843,-79.03314048
random1531920,-257.69654851
random2145641,-563.86948414
random2029122,-414.84071753999996
random833091,-249.605452
random1711658,-94.69783618
random1645627,-913.8705020900001
random2135057,-184.69359787
random55849,-257.43986473999996
random1156151,-393.66242787
random597586,-164.21050375000002
random871600,-371.18082303
random1289680,-631.47471533
random2367006,-228.92353081000002
random1919794,-151.9030639
random1894228,-267.17264199
random436369,-52.38910148
random718770,-201.31065094000002
random1757420,-501.10672583999997
random353976,-62.00845521
random841183,-288.02012100999997
random290632,-449.96868071999995
random2151495,-451.64448702
random2098100,-69.81066659
random718893,-305.60372345999997
random2449257,-214.14760224
random2032632,-519.58825058
random2446806,-471.92587721999996
random198084,-60.71940475
random1354042,-51.463582890000005
random73708,-515.6565176
random791358,-197.01805431
random2389955,-881.87469308
random1051333,-512.59565871
random925791,-369.5095899
random589711,-157.64396078000001
random770313,-158.81762054
random210141,-259.38224049
random2333892,-613.7229796
random1261046,-667.79113969
random1013089,-105.9596658
random2273952,-157.6258305
random2098943,-200.90301362
random449590,-506.52283258999995
random2196831,-47.027175650000004
random2459839,-394.48399171
random631152,-685.2091387600001
random464515,-174.93152568
random1517733,-203.80385502000001
random2089131,-642.2075666000001
random1125188,-307.79667794999995
random1868782,-522.0153465000001
random1202345,-249.86024806
random486463,-327.38146505
random717356,-141.99838855000002
random2310783,-180.46926797
random2117038,-581.8119612500001
random2327208,-238.60725594000002
random708182,-435.80406407
random712693,-384.84560338
random2001260,-678.37495102
random2400686,-361.07582084999996
random2024312,-738.3867801900001
random2031115,-233.84327813000002
random1448649,-353.12060488
random1193876,-255.7810758
random1416907,-479.37733393999997
random1791827,-471.11847293999995
random2436668,-549.38762411
random1086051,-516.55683815
random1517409,-134.70409005
random511646,-500.71830206
random1221594,-299.47934217
random1352559,-296.23826323
random1834297,-136.03635036
random2015942,-110.47545448
random1690191,-294.10411933999995
random760855,-610.66542942
random2409761,-430.29773599
random1751628,-204.02776282
random1994671,-127.46321865
